"Company","Title","Location","URL","Source","Status","Notes"
"IMC Trading","Quantitative Trader Intern","Amsterdam, Netherlands","https://job-boards.eu.greenhouse.io/imc/jobs/4936262101","Career page Greenhouse:imc","Confirmed official posting","career_page=https://job-boards.greenhouse.io/imc?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4936262101 | internship timing not stated in title; graduation eligibility mentions: 2028 | Our summer internship programme in Amsterdam is your chance to experience life as a trader at IMC. As a Trader Intern, you will delve into the proprietary trading landscape during the first week of engaging and challenging classroom-based learning. You will have the opportunity hone your skills and apply what you’ve learned with a meaningful project and weekly trading challenges. Throughout the summer, you will receive comprehensive support from dedicated internship trainers, and mentors to guide you in your work and professional development. In our collaborative office environment, you will build a valuable network of IMC traders, researchers, analysts, and engineers. You will..."
"IMC Trading","Software Engineer Intern","Amsterdam, Netherlands","https://job-boards.eu.greenhouse.io/imc/jobs/4667854101","Career page Greenhouse:imc","Confirmed official posting","career_page=https://job-boards.greenhouse.io/imc?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4667854101 | internship timing not stated in title; graduation eligibility mentions: 2028, 2027 | Our summer internship programme in Amsterdam is your chance to experience life as an engineer at IMC. As a Software Engineer Intern, you will go beyond writing code and designing technology: you’ll gain insight into algorithm complexity and data structures, get to know IMC’s unique business model, and build valuable connections with our trading and technology teams. Throughout the summer, you will work on a relevant project while receiving comprehensive support from dedicated internship trainers, and a one-on-one mentor to guide you in your work and professional development. You will benefit from a highly competitive compensation package, fully-furnished corporate accommo..."
"IMC Trading","Trader Intern","Amsterdam, Netherlands","https://job-boards.eu.greenhouse.io/imc/jobs/4939846101","Career page Greenhouse:imc","Confirmed official posting","career_page=https://job-boards.greenhouse.io/imc?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=4939846101 | internship timing not stated in title; graduation eligibility mentions: 2028 | Our summer internship programme in Amsterdam is your chance to experience life as a trader at IMC. As a Trader Intern, you will delve into the proprietary trading landscape during the first week of engaging and challenging classroom-based learning. You will have the opportunity hone your skills and apply what you’ve learned with a meaningful project and weekly trading challenges. Throughout the summer, you will receive comprehensive support from dedicated internship trainers, and mentors to guide you in your work and professional development. In our collaborative office environment, you will build a valuable network of IMC traders, researchers, analysts, and engineers. You will..."
"J.P. Morgan","Asset Management Summer Analyst Program","Varies by open location","https://careers.jpmorgan.com/US/en/students/programs/asset-management-summer-analyst","Official program page","Official broad program; check currently open locations","JPM page says interns research, analyze, and develop investment strategies and models; useful for quant asset-management track."
"J.P. Morgan","Markets Summer Analyst Program","Varies by open location","https://careers.jpmorgan.com/us/en/students/programs/markets-summer-analyst","Official program page","Official broad program; check currently open locations","JPM page describes work on market strategies, complex mathematical models, machine learning techniques, and trading simulations."
"Jump Trading","Campus AI Research Engineer - Deep Learning (Intern)","Chicago; New York","https://www.jumptrading.com/hr/job?gh_jid=8052338","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus AI Research Engineer – Research Automation (Intern)","Chicago; New York","https://www.jumptrading.com/hr/job?gh_jid=8052351","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus AI Research Engineer (Intern)","Chicago; New York","https://www.jumptrading.com/hr/job?gh_jid=8052281","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus ASIC Engineer (Intern)","Bristol","https://www.jumptrading.com/hr/job?gh_jid=7974837","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus C++ Software Engineer (Intern)","Singapore","https://www.jumptrading.com/hr/job?gh_jid=8027946","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Data Engineer (Intern)","London","https://www.jumptrading.com/hr/job?gh_jid=7975008","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Data Engineer (Intern)","Chicago","https://www.jumptrading.com/hr/job?gh_jid=8002998","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus FPGA Engineer (Intern)","Chicago","https://www.jumptrading.com/hr/job?gh_jid=8003013","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus FPGA Engineer (Intern)","London","https://www.jumptrading.com/hr/job?gh_jid=7974391","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus ML Research Engineer (Intern)","London","https://www.jumptrading.com/hr/job?gh_jid=7977145","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Python Software Engineer (Intern)","Singapore","https://www.jumptrading.com/hr/job?gh_jid=8027955","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Researcher (Intern)","London; Amsterdam","https://www.jumptrading.com/hr/job?gh_jid=8010307","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Researcher (Intern)","Singapore","https://www.jumptrading.com/hr/job?gh_jid=8027939","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Researcher (M1/M2 Intern)","London; Paris","https://www.jumptrading.com/hr/job?gh_jid=8059384","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Researcher, UG/MS (Intern)","Chicago; New York","https://www.jumptrading.com/hr/job?gh_jid=7982648","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Trader (Intern)","Chicago; New York","https://www.jumptrading.com/hr/job?gh_jid=7848371","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Trader (Intern)","Singapore","https://www.jumptrading.com/hr/job?gh_jid=8027941","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Quantitative Trader (Intern)","London; Amsterdam","https://www.jumptrading.com/hr/job?gh_jid=8050772","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Software Engineer (Intern)","London","https://www.jumptrading.com/hr/job?gh_jid=7975026","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Software Engineer (Intern)","Chicago","https://www.jumptrading.com/hr/job?gh_jid=8002989","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Systems Engineer (Intern)","Singapore","https://www.jumptrading.com/hr/job?gh_jid=8027952","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Systems Engineer (Intern)","London; Amsterdam","https://www.jumptrading.com/hr/job?gh_jid=8000323","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Systems Engineer (Intern)","Chicago","https://www.jumptrading.com/hr/job?gh_jid=8007788","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus Trading Team Software Engineer  (Intern)","Hong Kong","https://www.jumptrading.com/hr/job?gh_jid=7565728","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2026, 2027; undergrad/BS/MS language found"
"Jump Trading","Campus UI Software Engineer (Intern)","London","https://www.jumptrading.com/hr/job?gh_jid=7974943","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Jump Trading","Campus UI Software Engineer (Intern)","Chicago","https://www.jumptrading.com/hr/job?gh_jid=8003019","Greenhouse:jumptrading","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Albany, OR","Albany, OR","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Albany-OR/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Albany--OR_R-41217","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41217"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Bellingham, WA","Bellingham, WA","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Bellingham-WA/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Bellingham--WA_R-41216","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41216"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Boise, ID","Boise, ID","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Boise-ID/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Boise--ID_R-41218","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41218"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Cicero, NY","Cicero, NY","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Cicero-NY/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Cicero--NY_R-41221","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41221"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Cleveland, OH","Chagrin Falls, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Chagrin-Falls-OH/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Cleveland--OH_R-41224","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41224"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Dayton, OH","Vandalia, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Vandalia-OH/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Dayton--OH_R-41220","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41220"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Erie, PA","Erie, PA","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Erie-PA/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Erie--PA_R-41223","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41223"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Goshen, IN","Goshen, IN","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Goshen-IN/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Goshen--IN_R-41215","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41215"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Pottstown, PA","Pottstown, PA","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Pottstown-PA/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Pottstown--PA_R-41222","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41222"
"KeyBank","Summer 2027 Key Investment Services Internship (Certified Financial Planner Track) - Toledo, OH","Toledo, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Toledo-OH/Summer-2027-Key-Investment-Services-Internship--Certified-Financial-Planner-Track----Toledo--OH_R-41225","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41225"
"KeyBank","Summer 2027 KeyBank Wealth Management Internship - Advisory Services","Brooklyn, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Brooklyn-OH/Summer-2027-KeyBank-Wealth-Management-Internship---Advisory-Services_R-41213","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41213"
"KeyBank","Summer 2027 KeyBank Wealth Management Internship - Client Support & Experience","Brooklyn, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Brooklyn-OH/Summer-2027-KeyBank-Wealth-Management-Internship---Client-Support---Experience_R-41211","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41211"
"KeyBank","Summer 2027 KeyBank Wealth Management Internship - Investment Research & Analysis","Brooklyn, OH","https://keybank.wd5.myworkdayjobs.com/External_Career_Site/job/Brooklyn-OH/Summer-2027-KeyBank-Wealth-Management-Internship---Investment-Research---Analysis_R-41214","Career page Workday:keybank/External_Career_Site","Confirmed official posting","career_page=https://keybank.wd5.myworkdayjobs.com/External_Career_Site | Posted Today | R-41214"
"Mastercard","Associate Consultant Intern, Performance Analytics/ Business Experimentation, 2027 - São Paulo, Brazil","Sao Paulo, Brazil","https://mastercard.wd1.myworkdayjobs.com/Campus/job/Sao-Paulo-Brazil/Associate-Consultant-Intern--Performance-Analytics--Business-Experimentation--2027---So-Paulo--Brazil_R-286486","Career page Workday:mastercard/Campus","Confirmed official posting","career_page=https://careers.mastercard.com/us/en/early-careers/launch | Posted 7 Days Ago | R-286486"
"Mastercard","Associate Consultant Intern, Strategy & Transformation, 2027 - São Paulo, Brazil","Sao Paulo, Brazil","https://mastercard.wd1.myworkdayjobs.com/Campus/job/Sao-Paulo-Brazil/Associate-Consultant-Intern--Strategy---Transformation--2027---So-Paulo--Brazil_R-286485","Career page Workday:mastercard/Campus","Confirmed official posting","career_page=https://careers.mastercard.com/us/en/early-careers/launch | Posted 7 Days Ago | R-286485"
"Mastercard","Associate Consultant Intern, Strategy & Transformation, Internship Program 2027 - Mexico City, Mexico","Mexico City, Mexico","https://mastercard.wd1.myworkdayjobs.com/Campus/job/Mexico-City-Mexico/Associate-Consultant-Intern--Strategy---Transformation--Internship-Program-2027---Mexico-City--Mexico_R-286993","Career page Workday:mastercard/Campus","Confirmed official posting","career_page=https://careers.mastercard.com/us/en/early-careers/launch | Posted 4 Days Ago | R-286993"
"Mastercard","Internship Program, Enterprise Strategy, 2027 – Santiago, Chile","Santiago, Chile","https://mastercard.wd1.myworkdayjobs.com/Campus/job/Santiago-Chile/Internship-Program--Sales--2027---Santiago--Chile_R-282264-1","Career page Workday:mastercard/Campus","Confirmed official posting","career_page=https://careers.mastercard.com/us/en/early-careers/launch | Posted 6 Days Ago | R-282264"
"Maven Securities","Quant Trader Internship 2027 (6 months)","London","https://job-boards.greenhouse.io/mavensecuritiesholdingltd/jobs/8043552","Career page Greenhouse:mavensecuritiesholdingltd","Confirmed official posting","career_page=https://www.mavensecurities.com/jobs/ | company_wrapper=https://www.mavensecurities.com/jobs/job?gh_jid=8043552 | internship timing not stated in title | Maven Securities is a leading proprietary trading firm that leverages sophisticated technology and quantitative analysis to trade in global financial markets. We specialise in options and derivatives market making, where your skills can be directly applied to have a real impact. THE ROLE As a Quantitative Trader Intern, you’ll engage in an intensive 6-month training programme focused on options market making. You’ll collaborate closely with traders and researchers to solve meaningful research challenges and develop your expertise in quantitative methods across our market-making desks. Upon successfully completing the internship, you will be eligible for consideration for a full time position. As a Quant Trader Intern, your r..."
"MFS Investment Management","Equity Research Associate Intern","Singapore","https://mfs.wd1.myworkdayjobs.com/MFS-Careers/job/Singapore/Equity-Research-Associate-Intern_MFS-231818","Career page Workday:mfs/MFS-Careers","Confirmed official posting","career_page=https://mfs.wd1.myworkdayjobs.com/MFS-Careers | MFS-231818 | Temporary Employees"
"Old Mission Capital","Software Engineer – 2027 Internship Program (June Start)","Chicago, IL, United States","https://www.oldmissioncapital.com/careers/?gh_jid=7796180003","Career page Greenhouse:oldmissioncapital","Confirmed official posting","career_page=https://www.oldmissioncapital.com/careers/ | company_wrapper=https://www.oldmissioncapital.com/careers/job?gh_jid=7796180003 | internship timing not stated in title; graduation eligibility mentions: 2027, 2028 | Old Mission is a global proprietary trading firm that leverages state-of-the-art technology and research to identify and execute profitable trading strategies across multiple asset classes around the world. Our offices in Chicago, New York, and London are all composed of naturally-curious individuals who thrive in a team environment and constantly strive for improvement. Old Mission does not seek capital from outside investors, allowing us the flexibility to aggressively invest in our team members and keep them engaged in the firm’s growth. About the Position Our internship program is geared for current students who want to work alongside our talented software enginee..."
"Old Mission Capital","Software Engineer – 2027 Internship Program (June Start)","Chicago, IL","https://jobs.ashbyhq.com/old-mission-capital/d003aaa4-a1e9-46b5-b271-eaccc15db9d6","Ashby:old-mission-capital","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","FPGA Engineer Intern (Summer 2027 - Austin)","Austin, Texas, United States","https://www.optiver.com/join-us/jobs/8641352002/?gh_jid=8641352002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","FPGA Engineer Intern (Summer 2027 - Chicago)","Chicago, Illinois, United States","https://www.optiver.com/join-us/jobs/8402114002/?gh_jid=8402114002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Quantitative Intern (Summer 2027)","Chicago, Illinois, United States","https://www.optiver.com/join-us/jobs/8402215002/?gh_jid=8402215002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2029; undergrad/BS/MS language found"
"Optiver","Quantitative Trading Internship (Singapore) - 2027","Singapore","https://www.optiver.com/join-us/jobs/8642260002/?gh_jid=8642260002","Greenhouse:optiverus","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2026, 2028; undergrad/BS/MS language found"
"Optiver","Quantitative Trading Internship (Taiwan) - 2027","Taipei, Taiwan","https://www.optiver.com/join-us/jobs/8011956002/?gh_jid=8011956002","Greenhouse:optiverus","Confirmed official posting","internship timing not stated in title; graduation eligibility mentions: 2026; undergrad/BS/MS language found"
"Optiver","Software Engineer Intern (Summer 2027 - Austin)","Austin, Texas, United States","https://www.optiver.com/join-us/jobs/8401052002/?gh_jid=8401052002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Software Engineer Intern (Summer 2027 - Chicago)","Chicago, Illinois, United States","https://www.optiver.com/join-us/jobs/8604760002/?gh_jid=8604760002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Optiver","Trading Automation and Operations Intern (Summer 2027)","Chicago, Illinois, United States","https://www.optiver.com/join-us/jobs/8489582002/?gh_jid=8489582002","Greenhouse:optiverus","Confirmed official posting","internship timing: Summer 2027; graduation eligibility mentions: 2027, 2028; undergrad/BS/MS language found"
"Pacific Life","Summer 2027 Actuarial Intern (Charlotte)","Charlotte - NC","https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers/job/Charlotte---NC/Summer-2027-Actuarial-Intern--Charlotte-_R17462","Career page Workday:pacificlife/PacificLifeCareers","Confirmed official posting","career_page=https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers | Posted Yesterday | R17462"
"Pacific Life","Summer 2027 Actuarial Intern (Newport Beach)","Newport Beach CA-700","https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers/job/Newport-Beach-CA-700/Summer-2027-Actuarial-Intern--Newport-Beach-_R17460","Career page Workday:pacificlife/PacificLifeCareers","Confirmed official posting","career_page=https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers | Posted Yesterday | R17460"
"Pacific Life","Summer 2027 Actuarial Intern (Omaha)","Omaha NE-6750","https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers/job/Omaha-NE-6750/Summer-2027-Actuarial-Intern--Omaha-_R17461","Career page Workday:pacificlife/PacificLifeCareers","Confirmed official posting","career_page=https://pacificlife.wd1.myworkdayjobs.com/PacificLifeCareers | Posted Yesterday | R17461"
"PDT Partners","Summer 2027 Software Engineering Intern","New York, NY","https://job-boards.greenhouse.io/pdtpartners/jobs/8077685","Career page Greenhouse:pdtpartners","Confirmed official posting","career_page=https://job-boards.greenhouse.io/pdtpartners?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8077685 | internship timing: Summer 2027; graduation eligibility mentions: 2027 | Eligibility: Current Bachelor's, Master's, or PhD students pursuing degrees in rigorous, highly technical fields (e.g., Computer Science, Computer Engineering) who are eligible for full-time roles starting in 2028 or 2029. Program Length: 10 Weeks (Early June – Mid August) Application Process: Please apply directly through this posting. Applications are reviewed and candidates will progress on a rolling basis. You can anticipate receiving feedback on your application within 3 weeks. PDT Partners – a quantitative investment manager - is seeking talented engineering students for Software Engineering focused internships. We are looking for interns who can add to a company that value..."
"PDT Partners","Summer 2027 Systems Engineering Intern","New York, NY","https://job-boards.greenhouse.io/pdtpartners/jobs/8083292","Career page Greenhouse:pdtpartners","Confirmed official posting","career_page=https://job-boards.greenhouse.io/pdtpartners?error=true | company_wrapper=https://job-boards.greenhouse.io/job?gh_jid=8083292 | internship timing: Summer 2027; graduation eligibility mentions: 2027 | Eligibility: Current Bachelor's, Master's, or PhD students pursuing degrees in rigorous, highly technical fields (e.g., Computer Science, Computer Engineering) who are eligible for full-time roles starting in 2028. Program Length: 10 Weeks (Early June – Mid August) Application Process: Please apply directly through this posting. Applications are reviewed, and candidates will progress to the first-round technical assessment on a rolling basis. You can anticipate receiving feedback on your application within 3 weeks. PDT Partners – a quantitative investment manager - is seeking talented students for internships focused on Infrastructure Engineering (Systems, Network, DevOps, Cloud,..."
"Point 72/Cubist","Quantitative Developer Intern","New York","https://boards.greenhouse.io/point72/jobs/7609197002?gh_jid=7609197002","Greenhouse:point72","Confirmed official posting","internship timing not stated in title; undergrad/BS/MS language found"
"Point72","Cubist Quantitative Researcher Intern","Hong Kong","https://boards.greenhouse.io/point72/jobs/7297611002?gh_jid=7297611002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297611002 | internship timing not stated in title | ABOUT CUBIST Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. ROLE Quantitative alpha research requires mastery of multiple domains. The best research requires original research ideas, good intuition, strong data analysis skills, and good research planning. Our research directly drives our investment decisions. This role is highly selective. We have a long history of training extraordinarily talented academic researchers to suc..."
"Point72","Cubist Quantitative Researcher Intern","Singapore","https://boards.greenhouse.io/point72/jobs/7297598002?gh_jid=7297598002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297598002 | internship timing not stated in title | ABOUT CUBIST Cubist Systematic Strategies, an affiliate of Point72, deploys systematic, computer-driven trading strategies across multiple liquid asset classes, including equities, futures and foreign exchange. The core of our effort is rigorous research into a wide range of market anomalies, fueled by our unparalleled access to a wide range of publicly available data sources. ROLE Quantitative alpha research requires mastery of multiple domains. The best research requires original research ideas, good intuition, strong data analysis skills, and good research planning. Our research directly drives our investment decisions. This role is highly selective. We have a long history of training extraordinarily talented academic researchers to suc..."
"Point72","Machine Learning Researcher - Intern","New York","https://boards.greenhouse.io/point72/jobs/7302611002?gh_jid=7302611002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7302611002 | internship timing not stated in title | JOB DESCRIPTION Researchers are responsible for applying, adapting, and extending existing results in the broad field of machine learning, while also conducting novel research as required. We are interested in all aspects of ML including: predictive modelling, clustering, time series analysis, natural language processing, and computer vision. Successful researchers manage all aspects of the research process including methodology selection, data collection and analysis, implementation and testing, prototyping, and performance evaluation. Some successful researchers have joined us from similar backgrounds at other firms. Others have joined from related fields or directly from academia and have thrived with hands on guidance from our large te..."
"Point72","Quantitative Research Intern","New York, Seattle","https://boards.greenhouse.io/point72/jobs/7297667002?gh_jid=7297667002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297667002 | internship timing not stated in title | JOB DESCRIPTION This is an opportunity for students and researchers of advanced data modeling and statistical learning methods to apply these techniques to market prediction and systematic trading. JOB RESPONSIBILITIES Pre-process (validate, clean, normalize, reduce dimension) very large data sets for model estimation and event studies Identify features and relationships useful for the predictive modeling of market dynamics DESIRABLE CANDIDATES MS, or PhD candidates in finance, computer science, mathematics, physics, or other quantitative discipline Programming in any of the following: C++, Java, C#, MATLAB, R, Python, or Perl Strong analytical and quantitative skills Demonstrated interest in financial markets and systematic trading Clear,..."
"Point72","Quantitative Research Intern (NLP)","New York","https://boards.greenhouse.io/point72/jobs/8018862002?gh_jid=8018862002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=8018862002 | internship timing not stated in title | ROLE/RESPONSIBILTIES: We are seeking a quant research intern to join an NLP quant team within Point72. We believe the significant advances in NLP methods show promise for finance. We develop and launch end-to-end signals, from data processing to performance testing. The ideal candidate will have strong machine learning, data science and software engineering skills, some experience with modern NLP, and a curiosity about finance and trading. Responsibilities may include: Using NLP to construct features from varied datasets Formulating research hypotheses to derive alpha Building and testing the performance of trading signals based on NLP and financial features Launching identified signals into production REQUIREMENTS: Bachelor’s, Master’s or..."
"Point72","Quantitative Researcher - Intern","London, Paris, Hong Kong, Tokyo","https://boards.greenhouse.io/point72/jobs/7297657002?gh_jid=7297657002","Career page Greenhouse:point72","Confirmed official posting","career_page=https://careers.point72.com/ | company_wrapper=https://careers.point72.com/job?gh_jid=7297657002 | internship timing not stated in title | Job Description This is an opportunity for students and researchers of advanced data modeling and statistical learning methods to apply these techniques to market prediction and systematic trading. Job Responsibilities Pre-process (validate, clean, normalize, reduce dimension) very large data sets for model estimation and event studies Identify features and relationships useful for the predictive modeling of market dynamics Desirable Candidates Undergraduate, MS, or PhD candidates in finance, computer science, mathematics, physics, or other quantitative discipline Programming in any of the following: C++, Java, C#, MATLAB, R, Python, or Perl Strong analytical and quantitative skills Demonstrated interest in financial markets and systematic..."
